"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"
"contig#22260"	0.932039379000764	0.844040442003643	2.74324650319614	0.0161106203387199	0.0261921562850692	-3.9144754214639
"contig#41824"	-1.04983664394954	-0.599630385002088	-2.61539934108069	0.0206479433671281	0.033094513412144	-3.91559586104714
"contig#10262"	1.8753303142409	1.95541125556457	2.80373872385861	0.0143179557794232	0.0234647232300227	-3.91629063513798
"contig#27483"	1.11534062941633	1.29881368023119	2.77710605394452	0.0150818042499952	0.0246346408846224	-3.91642442494428
"contig#41753"	-1.27232176124047	-0.361681226931851	-2.61975621652323	0.020474685376908	0.0328376603604702	-3.91700244547664
"contig#29498"	0.912740043234813	1.18190549873222	2.75207360855799	0.0158359911259332	0.0257740080090579	-3.91756576959494
"contig#20318"	1.15805607686241	1.05859295308788	2.7337437415744	0.0164114636827683	0.0266461050659616	-3.91823477691879
"contig#41284"	0.782608975833051	1.06300852486011	2.74093299712383	0.0161833633313864	0.0263017449109288	-3.91903148424025
"contig#19375"	1.27121947822065	0.624965822334629	2.75631615539156	0.0157056277985047	0.0255815424478783	-3.92008616477244
"contig#43581"	0.979383452626326	1.26818741542198	2.75573765686436	0.0157233417951162	0.0256061646898494	-3.92098180035659
"contig#1469"	1.8532561416334	2.19354769939007	2.80088757058472	0.0143978849942747	0.0235878716330066	-3.92173803360407
"contig#30208"	0.532454719359988	0.318534024057249	2.71183402027229	0.0171261117863703	0.0277470217580767	-3.92201199772321
"contig#30440"	1.00984240064797	1.27438396113234	2.76734476606898	0.0153716277536092	0.0250651263888381	-3.92299277538457
"contig#29255"	1.37119962385875	1.23235865919026	2.76025978134927	0.0155853895220339	0.0253995511514272	-3.92335107075121
"contig#19023"	0.765821234997252	0.983940868336845	2.71822998731097	0.016914413314036	0.0274205595360627	-3.92429792312115
"contig#14966"	0.995512463351565	0.871616777817386	2.74184623942227	0.016154610288465	0.0262579003018049	-3.92446655333627
"contig#33088"	0.909574838714706	0.71415731843083	2.74620615582063	0.0160180256404279	0.0260573745306252	-3.92613894394848
"contig#31398"	0.84651974199602	0.738890634719228	2.71519521483463	0.0170145407808654	0.0275753223812195	-3.926430236723
"contig#23760"	-0.98075748371055	-0.453585487599503	-2.61631517978723	0.0206114062067306	0.0330497668728795	-3.9295763702786
"contig#32649"	1.06710571673969	0.988134690987471	2.72678508306117	0.016635231612613	0.0269916397945272	-3.93006008994518
"contig#31332"	1.23962719576251	1.42219991484487	2.77039461582502	0.0152804946674332	0.0249302686608563	-3.93161037834152
"contig#36186"	1.35334788094383	1.61838744296561	2.77591558677334	0.0151168625596028	0.0246878148571404	-3.93202180693915
"contig#13341"	0.764846604237791	0.66010915547672	2.70012887707603	0.0175202374737088	0.028342096128776	-3.93322692850148
"contig#13889"	1.23864496133917	1.1764354335458	2.76015927547417	0.0155884426813549	0.0254018611980028	-3.93343639960569
"contig#33720"	0.749317398929198	1.1001730807511	2.72598733678927	0.0166610737701446	0.0270306043788149	-3.93451075511881
"contig#20116"	1.219489783686	1.25737404068372	2.74495670643825	0.016057051992448	0.0261165513489134	-3.93474020681045
"contig#23512"	1.04103099235192	0.959335192617917	2.73922251835121	0.0162373513856201	0.0263822394430094	-3.93477329256055
"contig#11383"	2.11186320568422	2.07556685149107	2.78714915279049	0.0147891895890764	0.0241793848140698	-3.93481143877534
"contig#52120"	2.12478963462687	2.06720536931955	2.84991527755863	0.013082377637512	0.0215424754193562	-3.93615581045389
"contig#34102"	0.700815867284144	0.300407397823719	2.73481783229489	0.0163771868606653	0.0265948321853092	-3.93696909983991
"contig#38559"	-1.22068963997237	-0.685604135820689	-2.60197726033677	0.0211906574566676	0.0339087207130012	-3.93763436411906
"contig#11813"	1.11454786019359	1.24911643867215	2.744161673307	0.0160819330035638	0.0261541433252724	-3.93773086169595
"contig#53208"	-0.973529278908267	-0.771077060875542	-2.60449698440128	0.0210877327686717	0.0337586351483753	-3.93977635550341
"contig#20133"	1.13286696898822	1.0337941573847	2.75813828649702	0.0156499602118769	0.0254978914353809	-3.94018331691794
"contig#27071"	0.646855135332216	0.601877064824691	2.70044963874608	0.0175093203571943	0.0283267917280256	-3.94090788018624
"contig#45308"	1.09342802747783	1.19582045041106	2.76210959379937	0.0155293002373785	0.0253138549283899	-3.94126378843181
"contig#30811"	1.16182476355635	1.08261749599385	2.75420766930578	0.0157702850553014	0.0256783720984142	-3.94297557591248
"contig#26583"	0.694781894209802	0.920770082411238	2.71439091170343	0.0170411741028776	0.0276154602633668	-3.94297567695333
"contig#35389"	0.794002098519203	1.22661803468412	2.7274149454429	0.0166148554799425	0.0269615365782278	-3.94318809535893
"contig#19476"	0.892352739535251	0.665783232221652	2.72500882788734	0.0166928249726107	0.0270776609109819	-3.94431840640984
"contig#31353"	-1.05533840401754	-0.90322046918828	-2.58785648550766	0.0217765058065681	0.0347934706787888	-3.94448580060037
"contig#26151"	1.02727338207077	1.08877642264422	2.74320559898499	0.0161119037054128	0.0261928029457093	-3.94461079948133
"contig#16249"	1.84598488868018	2.02552607302023	2.78186122804012	0.0149425592062437	0.0244193353455555	-3.9449411578559
"contig#17558"	2.06304570930848	3.10067812379489	2.80151776703063	0.0143801805581355	0.0235624245419892	-3.94625290716412
"contig#19420"	0.737659470263538	0.693253050197122	2.69979113379327	0.0175317397175694	0.0283591519299296	-3.94669970249735
"contig#26937"	0.76481428372598	0.829687966510534	2.70333825969211	0.0174113039730273	0.0281797486213339	-3.94674949577858
"contig#28279"	-1.25423216028212	-1.32716416455135	-2.57567576682732	0.0222944088308694	0.0355633156562101	-3.94779401779268
"contig#10312"	0.996983366527685	0.567733073279815	2.71035968372544	0.017175275181131	0.027822102024161	-3.94832629700214
"contig#12242"	0.983157662926813	1.03047609065533	2.72679323793396	0.0166349676458317	0.0269916397945272	-3.94992464767686
"contig#17385"	1.27459344377668	1.32749661924815	2.76822935046089	0.0153451408045713	0.0250274558528732	-3.95166650072855
"contig#12413"	1.0681456353644	1.484233541138	2.73922414214807	0.016237300050311	0.0263822394430094	-3.95173718930112
"contig#51707"	-1.36815548941134	-0.208950637495238	-2.60263468228834	0.0211637566021342	0.0338693396063373	-3.95210724888523
"contig#2661"	0.988573008368635	1.15974596231794	2.72301188145792	0.0167578060654329	0.0271741253463043	-3.95255948315396
"contig#30870"	0.966371012578509	0.677285525828105	2.73273840912892	0.0164436096296874	0.0266968325414522	-3.95399565158438
"contig#25819"	0.732863730458824	0.921309278431855	2.71080176925949	0.0171605189397998	0.0277997211022359	-3.9553282989322
"contig#22891"	0.887723133387565	1.32851711966763	2.73074635567161	0.0165074878448642	0.0267946578398389	-3.95590928361594
"contig#40970"	-1.00589442755163	-0.662434520911306	-2.59069387502743	0.0216575443216794	0.0346146193384486	-3.95594817523231
"contig#21344"	1.23862936401847	0.725579880273694	2.75449811190202	0.0157613631527138	0.0256652577550329	-3.95653644218347
"contig#28310"	0.891326456214725	0.883554567336294	2.70973366277256	0.0171961920837124	0.02785445955791	-3.95713667492169
"contig#33000"	0.83758736279404	1.01646881333724	2.72781305888801	0.0166019890051143	0.0269439402345388	-3.95794676657687
"contig#2140"	1.28038491387544	1.1043199857974	2.75298862686945	0.0158077857645926	0.0257295180107639	-3.95802734041409
"contig#24057"	0.662568401139363	0.666578619109371	2.6945021257052	0.0177128243552885	0.0286332801230878	-3.95929850790599
"contig#37939"	1.16111576292486	1.23783871981217	2.72337050659112	0.0167461181918671	0.0271581505534168	-3.95949074512856
"contig#17149"	1.28760972327476	0.848531771397094	2.72527187123251	0.0166842838050741	0.0270667751532485	-3.95983476085912
"contig#30946"	0.983460350374816	1.06822999937757	2.74335583668996	0.0161071904976811	0.026189459382046	-3.96111693308301
"contig#4556"	1.8324599137184	1.40251879060769	2.76800654267613	0.0153518080935108	0.0250369493340875	-3.96120367599811
"contig#17451"	1.50755786700855	1.24579215347211	2.74490161445386	0.0160587749155001	0.0261179173440106	-3.96193860237113
"contig#36534"	-1.01651728498951	-0.280842924326106	-2.59761311669703	0.021370072600374	0.0341847188722301	-3.96250601660819
"contig#31951"	0.878791002316361	1.15133313557285	2.72319231399281	0.0167519246348268	0.0271660775852417	-3.96273506239335
"contig#20342"	0.560605368028903	0.483939380838514	2.69629276090489	0.0176513139295892	0.0285400864192833	-3.96410995487388
"contig#12833"	1.25308658696638	1.49674873791825	2.76402975774055	0.015471286312823	0.0252248491724395	-3.96441864488512
"contig#15409"	1.43371306120623	1.47983637191283	2.77967099197169	0.0150065387306593	0.0245171181294801	-3.96453660788841
"contig#36702"	0.919812140992194	0.782189050961805	2.70565430604569	0.0173331020374093	0.0280685406186167	-3.96567079325227
"contig#30066"	1.57028449199241	1.49653365044564	2.74879504736659	0.0159374563572483	0.0259334402080752	-3.96591786514387
"contig#29970"	-1.8407043364961	0.00871014617217138	-2.57957017862485	0.0221275452122044	0.0353142821711719	-3.96595866925399
"contig#8507"	1.70409347205791	1.14009850352579	2.7386670302818	0.0162549220814063	0.0264078865959722	-3.96761362784693
"contig#11035"	1.70630680264716	1.21463491201815	2.75842381403326	0.015641254590357	0.0254851116000661	-3.96784110603329
"contig#39613"	-1.15761308788323	-1.01256491514102	-2.5853912203478	0.0218803777746185	0.0349424434698768	-3.96930596610913
"contig#35570"	-0.805147460659537	-0.470568049547555	-2.59072320075383	0.0216563180845193	0.0346145300296012	-3.97040396630527
"contig#19941"	0.616919373561136	0.746498226583918	2.69510612649833	0.0176920529497438	0.0286012658126057	-3.97141842751099
"contig#33259"	-0.971818114251168	-0.757824493179214	-2.5903596653265	0.0216715238341589	0.0346350907229592	-3.97180200966981
"contig#33664"	0.669178846066319	0.567187208666696	2.69896859202772	0.017559783088206	0.0283998547939401	-3.97337248244342
"contig#25018"	1.07709180540404	1.08345873402763	2.74196842516386	0.0161507671042268	0.0262530963382583	-3.97493152950126
"contig#45260"	2.24622223916669	2.56108920605869	2.83088349955577	0.0135784189596546	0.0223145701589567	-3.97522417304639
"contig#9231"	2.53478760580964	5.03246301153378	2.82588688701111	0.0137116774350661	0.0225235530030278	-3.9755426076313
"contig#38344"	-1.474238288179	-0.49786405132713	-2.58059452313943	0.0220838558733901	0.0352483605672631	-3.98014969498162
"contig#12106"	0.795509233864162	0.526357787461508	2.67769760993339	0.0183003288766374	0.0295249032759888	-3.98051673437099
"contig#18556"	0.741534705273043	0.928322021398714	2.67838583591638	0.0182759000505735	0.0294903169783274	-3.98061429943137
"contig#47898"	1.12233173336881	1.37574035456202	2.75413970287856	0.0157723735800567	0.0256803589872699	-3.9806857956924
"contig#41206"	1.31756750346828	0.830616952394013	2.71720644441778	0.0169481191643689	0.0274736953908125	-3.98100827342403
"contig#27799"	0.92851594953822	1.10305167349594	2.705288143254	0.0173454428319359	0.0280839118189816	-3.9813485645265
"contig#30047"	1.057962802759	0.959837104067819	2.73819682647116	0.0162698096330841	0.0264291695341405	-3.98149784586032
"contig#32638"	-1.20349220336938	-0.347762522202665	-2.58738606264728	0.0217962898489357	0.034817557038732	-3.982236714399
"contig#30578"	0.885634474127825	0.681442150426705	2.68602384944409	0.0180069047560436	0.0290784720210071	-3.98457082151661
"contig#2899"	0.689599408982796	0.563717423995868	2.69315023314861	0.0177594015328047	0.0287022983461329	-3.98507835134858
"contig#43658"	-1.09857597622227	-0.657538996071782	-2.57430943547803	0.0223532392821154	0.0356437030950962	-3.98568724258872
"contig#8488"	0.862915750673163	0.645782078534667	2.67812402521609	0.0182851893778351	0.0295036967287971	-3.98605445325371
"contig#37564"	0.870794897643883	0.880034193608595	2.70460311955435	0.0173685531740192	0.0281136344502404	-3.9868509739265
"contig#35291"	-1.0347418902628	-0.75926838918581	-2.57340740024542	0.022392160511327	0.0357019158643131	-3.98716975215492
"contig#26398"	-0.947778573038263	-0.357867109305661	-2.57534942544264	0.0223084465886693	0.0355799512676059	-3.9875067882961
"contig#43018"	-1.10055547052466	-0.869520655314987	-2.57129890891725	0.0224833934850683	0.0358396489012816	-3.98783157682529
"contig#21750"	0.92135411964381	1.24671389444035	2.70400750315856	0.0173886715763633	0.028144658815877	-3.98789579464869
"contig#13397"	0.958460293257104	1.03357154754781	2.68795263919492	0.0179395877402632	0.0289776759697446	-3.98926269978554
"contig#15356"	1.70835246824684	2.08348354996034	2.79607089662154	0.0145339087472878	0.0237975355760274	-3.99028460502911
"contig#26799"	0.809889242968602	0.959027670234303	2.68950438202289	0.0178856077768657	0.0288967953462569	-3.99075404595954
"contig#16109"	2.15168520617423	2.14675660816857	2.78998599487222	0.0147075461304947	0.0240565415526774	-3.99127406675879
"contig#23884"	0.860719404709814	0.696037403316153	2.70155032998925	0.0174719086608701	0.0282701006922641	-3.99235808523994
"contig#30899"	1.20069176126126	1.35899064684558	2.72654856147864	0.0166428894056089	0.0270025836337861	-3.99247714121417
"contig#44936"	-0.868128348285787	0.0332669217541797	-2.603890533983	0.0211124605470138	0.0337927336907934	-3.99250034341832
"contig#50089"	0.790260415818723	0.690474563525586	2.7050626814465	0.0173530458311048	0.0280916082923237	-3.99297100586386
"contig#23314"	0.907244938508182	0.618621244897167	2.69056498178413	0.0178488039468145	0.0288404843493764	-3.99303920443712
"contig#7113"	1.08873151034967	0.996090633354759	2.68485988690935	0.0180476471588023	0.0291410827301817	-3.99481831473697
"contig#24725"	1.63460723613587	1.5736176976362	2.74051990254576	0.0161963858284774	0.026320016882585	-3.99746545729757
"contig#3102"	0.724122911248519	0.631302799653644	2.68130027951602	0.0181728016155513	0.029335158857196	-3.9978566132506
"contig#23171"	0.723064912678702	0.488930842548787	2.67422437979917	0.0184240973049149	0.0297116195141855	-3.99798646711653
"contig#30352"	0.871247884771782	0.903636110796708	2.68440340858802	0.0180636498086235	0.0291653295523446	-3.99822569865935
"contig#10578"	1.53710308360039	1.03255259137268	2.71648957796993	0.0169717649317956	0.0275105184491278	-3.99876835595144
"contig#11063"	1.04593632652089	0.849660000903637	2.69919644485432	0.0175520104083616	0.0283888362593078	-4.00062780537321
"contig#2083"	-1.05225124077646	-0.82170857442543	-2.56087392265317	0.0229397712580884	0.0365395667131206	-4.00162476770239
"contig#18708"	1.03388434096775	0.922546599798562	2.70508625848138	0.0173522506169926	0.0280916082923237	-4.0020262315752
"contig#6799"	1.98663296239766	2.05959895456614	2.76386443908817	0.0154762727472674	0.025231588268187	-4.00374795449245
"contig#12124"	0.671458792628876	0.617343212991919	2.67547491546185	0.0183794411043833	0.0296444538421356	-4.00378986946375
"contig#11678"	1.94928665562956	1.47617908898531	2.75764816127403	0.0156649149675406	0.0255208507810941	-4.00509164659408
"contig#26754"	0.868086417615096	0.50909335963089	2.68255253067692	0.0181286770501739	0.0292687238624349	-4.00577868626424
"contig#32935"	1.23726155678015	1.17293190505929	2.71143060743637	0.0171395504030176	0.0277672733742138	-4.00706312003215
"contig#15563"	1.14089427793924	0.853214394075326	2.70830746970713	0.0172439373608373	0.0279272090342856	-4.00728417676506
"contig#15108"	1.30131016130783	1.11662529932326	2.69229435354337	0.0177889509805712	0.0287484844654049	-4.00740654734754
"contig#29604"	0.879229442262019	1.01760540815185	2.68844284443709	0.0179225180386981	0.0289532659773069	-4.00963773696656
"contig#30557"	-1.00526368809779	-0.282160989980961	-2.56493558912158	0.0227609098137668	0.0362722489709557	-4.01056674975949
"contig#21987"	0.738761951796582	0.731368338609599	2.68612018940107	0.0180035365597521	0.0290746203609932	-4.01157654090021
"contig#22485"	0.625744885870931	0.651754099826671	2.67135849050028	0.0185268351648727	0.0298724132822481	-4.01207213330923
"contig#40655"	1.13299627596904	1.54185645950539	2.72764242155885	0.0166075025775382	0.0269510834695896	-4.01257145705623
"contig#49503"	-1.44286495275823	-0.956126295749565	-2.5440344859088	0.0236958815415107	0.0376567294864178	-4.01411691207415
"contig#12930"	1.1703026377501	0.944605228034574	2.69360135226612	0.0177438457564061	0.0286787246347596	-4.0152877727009
"contig#30046"	1.0100352684302	0.957973444107614	2.68835096425297	0.0179257162451495	0.0289568509294085	-4.01529552430781
"contig#1676"	1.36338932546561	0.929019749674452	2.72431593583043	0.0167153439726082	0.0271112154282348	-4.01542865615975
"contig#9021"	1.56600023576057	1.94029579107247	2.7676879437295	0.0153613467492361	0.0250497431469045	-4.01837033712063
"contig#29798"	1.23563993741793	1.37980451390711	2.74382567593182	0.0160924595347308	0.0261669554083062	-4.01972791743639
"contig#26789"	-1.37860989838485	-0.84063839223141	-2.54177069562309	0.0237993413355874	0.037808955220569	-4.02050765439837
"contig#13228"	1.69116096558424	1.3973015267341	2.71551532974296	0.0170039519256708	0.027559671314864	-4.02218668830057
"contig#1065"	1.00079124244457	0.861514517896574	2.6975640329682	0.0176077704208614	0.0284727948587969	-4.02228664890779
"contig#35627"	-1.03050417373067	-0.695373446438384	-2.54142441888063	0.0238152051954723	0.0378260302272321	-4.02323066557889
"contig#24909"	1.2224471342791	1.28150147360686	2.73442466231699	0.0163897257548912	0.0266137327839388	-4.02355036258574
"contig#19592"	1.97663807313452	3.1540435695706	2.77555087482616	0.0151276189658022	0.0247026534083792	-4.02420796212824
"contig#49082"	-1.43672569556764	-0.703313964243626	-2.54024909133572	0.0238691260546349	0.0379055665910589	-4.02556850825862
"contig#44114"	0.954172765880234	0.819384513330479	2.70134013755163	0.0174790469352357	0.028280103509657	-4.02716762561517
"contig#18035"	1.12883966364137	1.14380672663341	2.68564985845603	0.0180199858747811	0.0290980073287032	-4.0277667326086
"contig#49249"	0.689993787374172	0.531965188773185	2.65494330422446	0.0191261012097523	0.0307816057778546	-4.02784621896355
"contig#41005"	-1.11064048157065	-0.69767055264375	-2.55194906199334	0.0233375638124601	0.0371272006517842	-4.02864448120587
"contig#41431"	0.79977952110964	0.873142525365229	2.66361086960267	0.0188073689861877	0.0303032656970738	-4.03150082340412
"contig#34626"	-0.921811358901214	-0.532812986216017	-2.56229671353028	0.0228769628658643	0.0364473741500109	-4.03260169339819
"contig#19809"	1.14049073978257	1.46295474869692	2.70296565009872	0.017423917261972	0.0281970768735	-4.03322226762094
"contig#3413"	1.73370593142844	2.08020236361193	2.71956109953421	0.0168706766943632	0.0273511557261681	-4.03322522308798
"contig#11233"	0.943819742531832	0.573559093807967	2.65777596012371	0.0190213636230918	0.0306280406422345	-4.03571027760223
"contig#29917"	0.927067441844369	1.29058735024012	2.68107710051667	0.0181806765460571	0.0293462691440366	-4.03587414568227
"contig#17384"	1.40370468592761	2.06489946678604	2.70906446628349	0.0172185790130432	0.0278876673177682	-4.03730683992684
"contig#40165"	0.717700964277896	0.946535817347512	2.66244162495019	0.0188500628107074	0.0303654388719762	-4.03775635924634
"contig#17417"	0.827770783368116	0.861734664498044	2.65439738094872	0.0191463509690625	0.0308108426062894	-4.03870377093971
"contig#11557"	1.10757810787244	0.856066706871518	2.66563127318149	0.0187338170931291	0.0301896896608939	-4.03923079217207
"contig#3823"	0.826475776936251	0.850644019709027	2.68670463403344	0.0179831165820047	0.0290448152047494	-4.04248834635971
"contig#31834"	1.04226619468937	1.07405075651765	2.69886923601919	0.0175631734404471	0.0284037848684746	-4.04442882192692
"contig#43164"	-1.27608830483909	-1.01546827859194	-2.52973758644511	0.0243566202721949	0.0386196001270808	-4.04510324384387
"contig#23430"	0.642650323439385	0.513597392062336	2.63510655837697	0.0198754017675926	0.0319319290932869	-4.04682448200284
"contig#23019"	1.06822831596069	1.30397918814011	2.69619819843145	0.0176545570584619	0.0285437697239966	-4.04860159803768
"contig#13076"	1.04123605785892	0.894945115999594	2.69194444535603	0.0178010454104394	0.0287664582591604	-4.04872443689276
"contig#34869"	-1.19827949961768	-0.752380492645961	-2.53410069785092	0.024153119084905	0.0383359799321214	-4.04876369057331
"contig#16608"	-1.35731276535081	-0.522853123780951	-2.51252929997878	0.0251754355046389	0.0398410123861736	-4.04922120489431
"contig#52710"	0.747080068051015	0.452920762131889	2.65807844396641	0.0190102122164461	0.0306134180830671	-4.04978267375556
"contig#28873"	1.19757619575734	1.42433574324109	2.7120294371008	0.0171196056881493	0.0277380003195301	-4.05026600360996
"contig#37169"	1.05133808750131	1.121156030537	2.70967908385515	0.0171980168747788	0.0278558897638804	-4.05137807967394
"contig#24805"	0.903734667056063	1.25153505732314	2.69853834477379	0.0175744691260031	0.0284204985986477	-4.05240203138881
"contig#29632"	1.54654640932131	1.97803629412662	2.70476553738245	0.017363071046481	0.0281062990132298	-4.05307451901226
"contig#31074"	0.968662803964276	0.430180825970875	2.67033785441349	0.0185635576552586	0.0299267295983827	-4.05352498658451
"contig#28050"	0.647304094771422	0.607379401546434	2.64913825992894	0.0193424942614792	0.0311129390481051	-4.05354283266469
"contig#26047"	-1.12343914809981	-0.257504502330188	-2.54160794889994	0.0238067959285505	0.0378167353984	-4.05451997917536
"contig#45455"	-1.0088712186478	-0.735755436238042	-2.53954942875838	0.0239012804883678	0.0379484792636872	-4.05483413607114
"contig#3095"	0.938881721757098	0.538421874380231	2.64873619293391	0.0193575696299101	0.0311338016952646	-4.05515980005361
"contig#26334"	0.681339183992773	0.498921898150471	2.64992215423781	0.0193131351428744	0.0310674037303194	-4.0562908205148
"contig#11729"	3.08490120926212	2.17499497537375	2.77748475789188	0.0150706683910185	0.0246178111307171	-4.05640036136432
"contig#18445"	1.77378278251328	1.01743882674581	2.73406934027704	0.0164010656625404	0.0266306844927419	-4.05745785072715
"contig#26004"	0.838966421111921	1.05434335556471	2.68248201541157	0.0181311589705337	0.0292711330629097	-4.05776641661875
"contig#22360"	1.24856581185473	1.03533710601649	2.70265684577585	0.0174343774031882	0.0282124608019201	-4.05903095816859
"contig#27987"	0.862640728595556	1.07927175716349	2.64301047750781	0.0195734939899919	0.0314622640352174	-4.05949722759207
"contig#3513"	-1.72904320153896	-1.76685472345603	-2.48749582651285	0.0264139765859946	0.0416850633107825	-4.05978118037945
"contig#19640"	0.674006192572937	0.58307301461237	2.64234088041778	0.0195988974046685	0.0315013852312633	-4.06046194721104
"contig#36315"	-0.732707800670752	-0.431932178116581	-2.55585605554628	0.0231626124805267	0.036864738025295	-4.06155749166897
"contig#22881"	1.12715399572414	1.22363040651164	2.70547673144397	0.0173390857713625	0.028075156069956	-4.06206960477357
"contig#35819"	0.635337674106693	0.437220513501639	2.65499444670516	0.0191242052628232	0.0307816057778546	-4.06271599409409
"contig#36045"	1.57776900689065	1.83783847285391	2.74569964729852	0.0160338351866006	0.026080223806792	-4.06297085630431
"contig#18586"	0.703036624984993	0.521643537772047	2.63106380946399	0.0200315632210246	0.0321705861112633	-4.06349320718703
"contig#42617"	1.05801180063364	0.764722497444307	2.67981880176697	0.018225138053719	0.0294141979106548	-4.06473565544486
"contig#1173"	-1.76205401095131	-0.906143534179425	-2.50616113430567	0.0254851058091892	0.0402894407053064	-4.06628071285728
"contig#19032"	1.23657178068258	1.49768151655327	2.7120883284858	0.0171176454634037	0.0277363437366805	-4.06683746466739
"contig#20767"	-0.89926241906116	-0.5782778123092	-2.54030913828187	0.0238663684152797	0.0379032224802831	-4.06935339960473
"contig#4651"	-0.884896853152294	-0.688034882147471	-2.54626002327553	0.0235945923433359	0.0375018090684922	-4.06937285774246
"contig#23124"	0.990587909116991	0.990440800614848	2.68130327545093	0.0181726959257426	0.029335158857196	-4.06939526175709
"contig#29244"	0.805634133139246	0.766540406722009	2.65512236310671	0.0191194639622396	0.0307759478691193	-4.07004762255842
"contig#3711"	-0.698125206629075	-0.565137999575989	-2.54314229849597	0.0237366044873685	0.0377173918400264	-4.07089321232947
"contig#49631"	0.818423238744273	0.869533141565613	2.67095262154255	0.0185414298733473	0.0298926862869511	-4.07104280791884
"contig#45181"	-1.26544314117984	-0.741734025415333	-2.53059953071009	0.0243162877323512	0.0385719750351978	-4.07156277254095
"contig#2686"	3.27464791286649	2.4099680551751	2.78674331373992	0.014800905697419	0.0241958648522476	-4.07205517173824
"contig#27893"	0.844760064762135	0.681623679114975	2.62954014495897	0.0200907265427579	0.0322568442662509	-4.07287811742347
"contig#22243"	0.873193532232054	0.632965592484432	2.64706109727042	0.0194204995191916	0.0312299202794482	-4.07369100023944
"contig#28275"	1.063247987902	0.948368606381134	2.65244875990078	0.0192188003311308	0.0309223826892353	-4.07493715268605
"contig#8241"	1.02262055225868	0.917117324353361	2.63827969145349	0.0197536584586288	0.0317415083436056	-4.07910975823983
"contig#22072"	0.892606956499014	0.850855865621811	2.63867805903885	0.0197384254869074	0.0317187542624707	-4.08037835983868
"contig#8067"	0.905814872794772	0.84663778173177	2.67202862781811	0.0185027620060719	0.0298352245715615	-4.08107525215203
"contig#28206"	0.719878270447075	0.922087229120192	2.64308800657175	0.0195705547275793	0.0314592492321803	-4.08251867465826
"contig#42305"	0.929400856902683	1.2275795669181	2.65868413213824	0.0189879019107462	0.0305808204591717	-4.08283997822687
"contig#16421"	0.639313933090174	0.497423663633233	2.64333188044144	0.0195613118326897	0.0314478099018117	-4.08312477811315
"contig#28776"	0.717112710258615	0.511712593593466	2.64656763451671	0.0194390757007301	0.0312580929116943	-4.08563023185335
"contig#28415"	0.773748344351677	0.804575138592234	2.64853333613574	0.0193651800030121	0.0311426547642372	-4.0867029161473
"contig#25868"	1.28170259431278	1.33147403333791	2.69169406701893	0.0178097045408769	0.028778878954323	-4.08678045605312
"contig#48167"	1.14634073777756	1.33920404992532	2.70043498398278	0.0175098189874143	0.0283267917280256	-4.08710642760417
"contig#38805"	-0.982006445396049	-0.38948587602889	-2.52999859847775	0.0243444000725922	0.0386064330588197	-4.08853377762601
"contig#5416"	0.965109389497172	1.12137861964093	2.65541508666718	0.0191086182735117	0.0307618383440769	-4.08865943926843
"contig#43837"	1.10042830166443	1.27163374634462	2.67934632638952	0.0182418600647806	0.0294369954864662	-4.08870336071776
"contig#40751"	-1.10897992275876	-0.437647017005888	-2.52718467163534	0.024476455583451	0.03879864008952	-4.09033616739308
"contig#23554"	1.03365138658636	1.14485775529694	2.67568194817624	0.0183720581899612	0.0296357781852355	-4.09086984851455
"contig#14428"	1.25148788484369	1.28485092239929	2.67493102081535	0.0183988504591652	0.029674141192075	-4.09315684313346
"contig#39270"	0.63430329953167	0.624850160030408	2.61805842493721	0.0205420327183759	0.0329438867627527	-4.09371721768633
"contig#15129"	1.12341954547227	1.3426546498973	2.68660684837349	0.0179865315570733	0.0290487444619668	-4.09477641934235
"contig#38878"	-1.46227731215797	-0.359659880215567	-2.51142720809656	0.0252287679013763	0.0399168693869955	-4.09667872994194
"contig#1460"	1.10662419443206	0.838785767387212	2.65716900315476	0.0190437589263606	0.0306607628745803	-4.09803544471306
"contig#7254"	1.78214538970586	2.77082425438757	2.72780684222862	0.0166021898442736	0.0269439402345388	-4.09888486250104
"contig#20121"	0.900176256621746	1.2127070124646	2.66931397656947	0.0186004678136573	0.0299813306478135	-4.09889445536858
"contig#34360"	1.23835828279347	1.03728335592155	2.65290771963576	0.0192017123869439	0.0308965695857816	-4.09894922867614
"contig#13928"	0.741927180748234	0.394271555977204	2.6488950163436	0.019351613237651	0.031125914352663	-4.10016414210938
"contig#1446"	1.21821315955212	1.09990588448671	2.65322328862957	0.0191899717057602	0.03087935817027	-4.10056777533378
"contig#6876"	2.2406753166256	1.99668853733035	2.72436932495206	0.0167136077734355	0.0271098861197285	-4.10089295589249
"contig#30727"	0.862555726421632	1.26984823517142	2.64432518004099	0.019523709180689	0.0313890640752369	-4.10211214656145
"contig#9543"	1.32446168777421	1.03982383094233	2.65479059113092	0.0191317636537672	0.0307890435207215	-4.10250266265895
"contig#35489"	0.621502855685481	0.604876933447189	2.62209501923952	0.0203822606180801	0.0326965200434092	-4.10373079683495
"contig#19226"	0.985366917293253	0.866135866187767	2.64127630866523	0.0196393513323994	0.0315629764172713	-4.1037825774078
"contig#34404"	-0.928109160072432	-0.472404547086747	-2.5289454475415	0.0243937431999562	0.0386722421141672	-4.10390795688444
