	logFC	AveExpr	t	P.Value	adj.P.Val	B
contig#19429	0.075073598	0.338520889	0.164022943	0.872084962	0.99977959	-5.707006508
contig#24351	-0.163090942	1.217310888	-0.529136982	0.605096172	0.99977959	-5.707017533
contig#26497	-0.280579244	0.948626171	-0.455154145	0.656058446	0.99977959	-5.707035956
contig#6635	-0.084686995	0.280670338	-0.105889852	0.917189604	0.99977959	-5.707085409
contig#35766	-0.02899952	0.254864091	-0.041095164	0.967807142	0.99977959	-5.707131648
contig#22837	0.247541467	1.645645938	0.622641723	0.543646069	0.99977959	-5.707163383
contig#37927	0.018616696	0.251417663	0.048842417	0.961742913	0.99977959	-5.707165269
contig#24758	0.014769537	0.248962176	0.039142416	0.969336015	0.99977959	-5.707199759
contig#12970	-0.278738372	0.993141812	-0.467413319	0.647480338	0.99977959	-5.707213683
contig#9274	-0.38112176	4.842176243	-1.013499249	0.328217687	0.99977959	-5.707270136
contig#5239	-0.584198639	2.723290908	-0.804904937	0.434488377	0.99977959	-5.707271613
contig#23911	-0.258063281	1.981562151	-0.689698305	0.501788312	0.99977959	-5.707275683
contig#29709	0.140454143	0.715453718	0.36948668	0.717358405	0.99977959	-5.707291824
contig#31125	-0.17998423	0.733075852	-0.382037502	0.708237045	0.99977959	-5.707310641
contig#18342	-0.070610712	0.317841809	-0.147055613	0.885209375	0.99977959	-5.707401811
contig#27539	-0.416657824	2.990501464	-0.840895507	0.414702812	0.99977959	-5.70740229
contig#9081	0.170953451	1.956608251	0.684048375	0.505240709	0.99977959	-5.707422401
contig#21511	0.17388646	0.685613162	0.359166584	0.724892365	0.99977959	-5.707525508
contig#12480	-0.321729509	1.509876499	-0.596154635	0.560698935	0.99977959	-5.707534784
contig#9582	-0.122854422	0.554133472	-0.305693957	0.764388504	0.99977959	-5.707536788
contig#15577	0.665426603	3.578581354	0.904114466	0.381407064	0.99977959	-5.707654944
contig#5104	-0.206346116	5.270730694	-1.038559512	0.316819266	0.99977959	-5.707665908
contig#17527	0.307380235	1.976911367	0.686828717	0.503540041	0.99977959	-5.707690253
contig#32536	0.160900872	0.962589558	0.454618387	0.656434495	0.99977959	-5.707768141
contig#20380	-0.155598761	1.266997299	-0.539882092	0.597860749	0.99977959	-5.707777755
contig#52748	-0.226576282	1.991797695	-0.690722098	0.50116421	0.99977959	-5.707782604
contig#37121	-0.176228195	1.197564005	-0.522636886	0.609494223	0.99977959	-5.707816021
contig#24951	0.083015477	0.352037156	0.169926893	0.867527147	0.99977959	-5.707883014
contig#28607	0.157083677	0.391428763	0.199660203	0.844650872	0.99977959	-5.7078852
contig#42882	0.091215059	0.301918785	0.124893338	0.902404398	0.99977959	-5.707909527
contig#50201	0.109189151	0.40447662	0.207927449	0.838315041	0.99977959	-5.707916946
contig#29087	-0.149879467	0.579002616	-0.316320143	0.756481135	0.99977959	-5.707922378
contig#38584	-0.306238303	1.511618013	-0.596375861	0.56055532	0.99977959	-5.707931668
contig#46709	-0.06251483	0.325779497	-0.154131902	0.879731295	0.99977959	-5.708009786
contig#32916	-0.061842746	0.334965454	-0.162561252	0.873214115	0.99977959	-5.70801251
contig#45033	-0.229096016	1.439605012	-0.580222089	0.571093774	0.99977959	-5.708047383
contig#33371	0.263211888	2.671615308	0.795855103	0.439557468	0.99977959	-5.708073499
contig#28704	0.098403862	0.366582187	0.186419445	0.854821423	0.99977959	-5.708162042
contig#46019	0.047711142	0.319730415	0.142853514	0.888465319	0.99977959	-5.708168077
contig#10613	-0.167211887	0.911650769	-0.441038115	0.665998604	0.99977959	-5.708181987
contig#7326	0.199697617	0.647054813	0.340555513	0.738553616	0.99977959	-5.708189346
contig#34479	0.123729147	0.358320128	0.18017395	0.859628184	0.99977959	-5.708190446
contig#25466	0.217205232	3.279112053	0.873763679	0.397159091	0.99977959	-5.708207881
contig#22029	-0.259405112	0.411225753	-0.220066027	0.829033508	0.99977959	-5.708258375
contig#51783	0.260568232	1.404242901	0.570069842	0.577770214	0.99977959	-5.70827026
contig#9784	-0.00048174	0.251650673	-0.001037483	0.999187018	0.999938495	-5.708273641
contig#28174	-0.26518987	2.284694778	-0.739399919	0.472023123	0.99977959	-5.708291761
contig#16753	-0.385518685	1.185881616	-0.518649975	0.612199616	0.99977959	-5.708318145
contig#26112	-0.018234414	0.262760036	-0.044352569	0.965257106	0.99977959	-5.708327517
contig#8624	-0.24686703	3.172342462	-0.862161728	0.403294257	0.99977959	-5.708333575
contig#17257	0.359153047	2.355978116	0.748353356	0.466778001	0.99977959	-5.708344669
contig#57532	0.00400479	0.252714066	0.007136284	0.994407989	0.99977959	-5.708377611
contig#8075	-0.28495872	1.855794488	-0.664760798	0.517130561	0.99977959	-5.708493697
contig#13997	-0.214631074	2.12962891	-0.713602513	0.487336207	0.99977959	-5.708496447
contig#6548	-0.194537799	1.645363824	-0.623513588	0.543089653	0.99977959	-5.708543793
contig#21296	-0.20170768	0.666186055	-0.352307603	0.729916101	0.99977959	-5.708551528
contig#55942	-0.102528963	0.328766762	-0.151097288	0.882079762	0.99977959	-5.708562566
contig#27098	-0.341674156	0.843533431	-0.415364111	0.684244751	0.99977959	-5.708635424
contig#50035	0.295655037	1.720575049	0.63436545	0.536190574	0.99977959	-5.708638641
contig#31010	-0.086773746	0.554484104	-0.30054074	0.768233139	0.99977959	-5.708641284
contig#24714	0.178327167	0.980025521	0.459486258	0.653021291	0.99977959	-5.708647996
contig#38644	-0.294758264	2.195167804	-0.724261569	0.480973175	0.99977959	-5.708742671
contig#6713	0.390315209	2.829685616	0.816672095	0.427953596	0.99977959	-5.708813052
contig#14791	0.329738014	0.892460201	0.416377164	0.683520795	0.99977959	-5.708893202
contig#27091	-0.146341366	0.747589865	-0.381954885	0.708296937	0.99977959	-5.708908458
contig#6412	-0.281446809	3.34577366	-0.881427631	0.393140837	0.99977959	-5.708926738
contig#9198	0.126262325	0.435251754	0.231575486	0.82025743	0.99977959	-5.708939045
contig#20779	-0.171968451	1.036794229	-0.476071231	0.64145325	0.99977959	-5.708952708
contig#37605	0.109873788	0.438558617	0.234798255	0.817804457	0.99977959	-5.708959707
contig#27559	-0.056892423	0.363502762	-0.182039542	0.858191741	0.99977959	-5.708998508
contig#39755	0.095959705	0.39151589	0.203363766	0.841811135	0.99977959	-5.70903675
contig#38445	0.213146206	1.218311459	0.523622839	0.608826098	0.99977959	-5.709093553
contig#28813	-0.090566839	0.359162733	-0.176856564	0.862183732	0.99977959	-5.709094401
contig#36968	-0.222059187	2.088729174	-0.705747207	0.492057691	0.99977959	-5.709096243
contig#36590	0.103103051	0.368710036	0.184720207	0.856128634	0.99977959	-5.709099319
contig#9387	-0.181996206	0.417482557	-0.220979613	0.828336005	0.99977959	-5.709125106
contig#13741	0.228235682	5.885783095	1.066196036	0.304586744	0.99977959	-5.709125314
contig#25703	0.174508459	0.841265052	0.412274887	0.686454386	0.99977959	-5.709136011
contig#3723	-0.195616332	6.150043541	-1.077498151	0.299685731	0.99977959	-5.709147219
contig#16387	0.319420878	2.794307344	0.811645942	0.430737014	0.99977959	-5.709147813
contig#36674	-0.024453796	0.27067737	-0.065141403	0.948993237	0.99977959	-5.709160557
contig#35876	-0.578139579	1.019802907	-0.469988235	0.645685134	0.99977959	-5.709178156
contig#29497	-0.060888869	0.312243891	-0.130936938	0.897709919	0.99977959	-5.709183557
contig#14374	0.159121414	1.466091066	0.580999961	0.570583908	0.99977959	-5.709198035
contig#26136	-0.175959594	0.514856924	-0.280014556	0.783609049	0.99977959	-5.70921148
contig#4637	-0.160636585	3.090653914	-0.851287012	0.40910185	0.99977959	-5.709238649
contig#54506	0.106224224	0.401750453	0.206009639	0.839783787	0.99977959	-5.709283028
contig#26664	-0.306830193	1.410357071	-0.571296554	0.576961324	0.99977959	-5.709312427
contig#30034	0.152643892	1.600683212	0.61145213	0.550815045	0.99977959	-5.709328812
contig#26114	-0.204701365	1.616143557	-0.616127327	0.547813447	0.99977959	-5.709335899
contig#22341	0.221432065	0.560214296	0.296488647	0.771260727	0.99977959	-5.709354548
contig#16762	-0.457771539	3.946920308	-0.9413543	0.36266931	0.99977959	-5.709373679
contig#11504	0.475990406	3.128994202	0.853542454	0.407892814	0.99977959	-5.709378515
contig#27748	0.151993391	0.477545547	0.255352655	0.802207408	0.99977959	-5.709408012
contig#19147	-0.250114638	2.141865704	-0.714297026	0.486920076	0.99977959	-5.709422268
contig#13426	0.174375989	3.534831868	0.901076282	0.382964455	0.99977959	-5.709424631
contig#35432	-0.162122096	0.400894289	-0.204454732	0.840975062	0.99977959	-5.709465279
contig#31455	0.099188643	0.372346392	0.183975585	0.856701605	0.99977959	-5.709478977
contig#59199	-0.227211707	1.2942674	-0.543540257	0.595407452	0.99977959	-5.709479709
contig#22808	0.185479519	1.22479952	0.523053293	0.609212004	0.99977959	-5.709487341
contig#1408	-0.113210562	0.418549885	-0.219968858	0.829107703	0.99977959	-5.709512517
contig#16282	0.137382161	0.438423947	0.222137926	0.827451874	0.99977959	-5.7095296
contig#32874	0.082725924	0.316281407	0.132753852	0.896299367	0.99977959	-5.709539727
contig#37903	0.066670154	0.316773822	0.130196277	0.898285031	0.99977959	-5.709558332
contig#16905	0.224158927	2.49739772	0.769426443	0.454575622	0.99977959	-5.709585452
contig#7928	0.230610773	1.715173796	0.634546228	0.536076061	0.99977959	-5.709586038
contig#13121	-0.083985681	0.46133782	-0.247795775	0.807931921	0.99977959	-5.70960149
contig#33895	0.365964202	1.107769799	0.488193661	0.633058402	0.99977959	-5.709605946
contig#35805	0.198336834	0.745515418	0.37431851	0.713841454	0.99977959	-5.70965564
contig#45893	-0.246532693	0.889464636	-0.429817506	0.673946791	0.99977959	-5.709701302
contig#21938	-0.281928123	1.845725074	-0.660994274	0.519471119	0.99977959	-5.709712475
contig#35205	0.294218528	1.030493671	0.467366443	0.647513041	0.99977959	-5.709723869
contig#19597	-0.383240258	1.51083589	-0.592864082	0.562837421	0.99977959	-5.70982224
contig#11926	0.050603535	0.266655979	0.03603961	0.971765562	0.99977959	-5.709863147
contig#4502	-0.163142362	0.589315917	-0.314015364	0.758193842	0.99977959	-5.709877524
contig#37752	-0.047983034	0.304253098	-0.111011319	0.913201593	0.99977959	-5.709901968
contig#3231	-0.172160893	0.675098785	-0.351771829	0.730309066	0.99977959	-5.709971643
contig#31762	0.103786987	0.349042413	0.149278159	0.883488129	0.99977959	-5.709975206
contig#17430	-0.072278243	0.302943499	-0.109585958	0.914311262	0.99977959	-5.710026292
contig#2298	0.334593258	0.820526	0.397356189	0.697166977	0.99977959	-5.710056579
contig#8503	0.202098612	3.233872885	0.866377254	0.401057802	0.99977959	-5.710127988
contig#6770	-0.246359655	3.016456262	-0.840963268	0.414666127	0.99977959	-5.710148621
contig#19241	0.034248154	0.288462267	0.08687524	0.932015404	0.99977959	-5.710185419
contig#21451	0.303762962	1.029111656	0.464695356	0.64937775	0.99977959	-5.710225982
contig#12568	-0.316885095	5.962594896	-1.068959646	0.30338291	0.99977959	-5.710230382
contig#29049	0.152612759	0.63542916	0.326567749	0.748882224	0.99977959	-5.710240343
contig#7376	-0.270252291	1.160712763	-0.508064475	0.619411104	0.99977959	-5.710289688
contig#8489	-0.172531616	0.678840855	-0.352118643	0.730054685	0.99977959	-5.710376451
contig#15516	-0.187089148	1.51910967	-0.593498111	0.562425033	0.99977959	-5.71038257
contig#13827	-0.017299579	0.277859372	-0.024779123	0.980584967	0.99977959	-5.710389479
contig#46095	0.06842355	0.357009379	0.166868905	0.869887296	0.99977959	-5.710433529
contig#15936	-0.071561718	0.329830068	-0.140320093	0.890429326	0.99977959	-5.710457319
contig#20530	-0.162859442	0.658594558	-0.343474631	0.73640465	0.99977959	-5.710458474
contig#9073	-0.336685585	5.239984219	-1.034047633	0.318849906	0.99977959	-5.710484724
contig#16704	0.240604564	1.157686771	0.50188291	0.623641336	0.99977959	-5.710493305
contig#10907	-0.199156811	2.772177029	-0.808689077	0.43237993	0.99977959	-5.710502706
contig#33025	-0.27006922	0.92770375	-0.439865155	0.66682755	0.99977959	-5.710561435
contig#22832	-0.096871189	0.414082577	-0.211715541	0.835415792	0.99977959	-5.71056863
contig#12001	-0.040220654	0.295785048	-0.094498222	0.926068249	0.99977959	-5.710624446
contig#51511	0.147008346	0.552946478	0.29312899	0.773773893	0.99977959	-5.710674498
contig#24124	0.255290231	2.290441507	0.735003832	0.474611613	0.99977959	-5.710690239
contig#26561	0.20595282	1.386329961	0.561616609	0.583360327	0.99977959	-5.710710623
contig#33823	0.229566687	1.136682	0.499158252	0.625510304	0.99977959	-5.710752747
contig#13768	0.155812227	0.357656157	0.14467856	0.887050944	0.99977959	-5.710769422
contig#32863	-0.019801398	0.277179446	-0.023623354	0.981490354	0.99977959	-5.71077267
contig#12368	-0.250415821	1.716479142	-0.634115403	0.536348989	0.99977959	-5.71078267
contig#44954	0.074088601	0.31823259	0.121888592	0.904739814	0.99977959	-5.710803567
contig#50063	0.156243889	0.611098562	0.317905379	0.755303897	0.99977959	-5.710872539
contig#102	-0.050921944	0.32218061	-0.114588183	0.910417776	0.99977959	-5.710877383
contig#26921	-0.179645319	1.35344104	-0.554803952	0.587885839	0.99977959	-5.710931379
contig#36238	0.096173101	0.42025844	0.214617228	0.833196638	0.99977959	-5.711064597
contig#21069	0.094738138	0.539583305	0.282920098	0.781426656	0.99977959	-5.711084078
contig#31578	-0.348950726	1.247104273	-0.528680111	0.605404779	0.99977959	-5.711165371
contig#31370	0.262298336	1.356453647	0.551457014	0.590115737	0.99977959	-5.711233277
contig#19245	-0.27732711	0.960466371	-0.448043593	0.661057214	0.99977959	-5.711240372
contig#12115	0.009818045	0.273344084	0.020814864	0.983690531	0.99977959	-5.711256246
contig#4328	-0.228395198	1.075497009	-0.482675565	0.636873295	0.99977959	-5.711283921
contig#2383	-0.227284741	0.783187201	-0.389743731	0.702659368	0.99977959	-5.711287964
contig#33138	-0.302005693	1.023804355	-0.467725163	0.647262803	0.99977959	-5.711317245
contig#12377	-0.031629463	0.295127354	-0.080756082	0.936792407	0.99977959	-5.711324487
contig#30106	0.221269964	2.578406206	0.779342464	0.448903447	0.99977959	-5.711356305
contig#37884	0.591258995	1.394514188	0.552310247	0.58954686	0.99977959	-5.711388496
contig#37027	0.148819017	1.197361828	0.513730343	0.61554604	0.99977959	-5.711393903
contig#35769	-0.125757736	0.662276422	-0.342087717	0.737425369	0.99977959	-5.711425048
contig#42786	-0.183057943	1.90988453	-0.67020306	0.513759427	0.99977959	-5.711514299
contig#41027	-0.18256391	1.029562731	-0.46893938	0.646416109	0.99977959	-5.711542731
contig#13270	0.002425819	0.279117741	0.005120418	0.995987609	0.99977959	-5.711662031
contig#13501	-0.156216565	4.640068961	-0.995519675	0.336575759	0.99977959	-5.711676898
contig#18800	-0.139862618	0.724505371	-0.365631956	0.720168938	0.99977959	-5.711703693
contig#41497	0.152937205	1.569701717	0.601219082	0.557416183	0.99977959	-5.711782007
contig#5206	0.007424335	0.285225358	0.012906435	0.989886692	0.99977959	-5.711842962
contig#8222	0.100560706	0.418809035	0.197989575	0.845932577	0.99977959	-5.711845699
contig#14624	-0.199738185	2.658089378	-0.791050999	0.442263669	0.99977959	-5.711862465
contig#22187	-0.065915597	0.329909738	-0.123583113	0.903422646	0.99977959	-5.711921517
contig#41549	-0.138592249	0.672038566	-0.344078723	0.735960222	0.99977959	-5.711935015
contig#37124	-0.032592931	0.299247267	-0.082142585	0.935709786	0.99977959	-5.712006486
contig#39614	-0.142555615	0.498711478	-0.260326247	0.798446202	0.99977959	-5.712012257
contig#18245	-0.330564051	0.710497268	-0.359717617	0.724489337	0.99977959	-5.71211487
contig#17333	-0.602850026	2.346210117	-0.742705768	0.47008229	0.99977959	-5.71212925
contig#10365	-0.07565735	0.328413354	-0.121052229	0.905390035	0.99977959	-5.712156719
contig#11455	-0.095900323	0.450454432	-0.230105504	0.82137694	0.99977959	-5.712157077
contig#8010	0.255663893	2.981791071	0.83280046	0.419100753	0.99977959	-5.712177402
contig#18401	0.135413774	0.471084746	0.240336301	0.813593882	0.99977959	-5.712215402
contig#1159	-0.1839842	5.067997746	-1.022474378	0.324101862	0.99977959	-5.712226299
contig#4851	-0.016165784	0.298467368	-0.023568081	0.981533654	0.99977959	-5.712249234
contig#24256	-0.206848091	1.850308105	-0.657870607	0.521416801	0.99977959	-5.712252708
contig#29350	0.039673668	0.288908722	0.042852814	0.966431131	0.99977959	-5.712258394
contig#40026	0.16401515	0.393435261	0.186652388	0.854642256	0.99977959	-5.712273999
contig#12840	0.212112531	4.858936363	1.008639246	0.330462057	0.99977959	-5.712333274
contig#2604	-0.112616079	0.788703631	-0.388415221	0.70361967	0.99977959	-5.712361617
contig#334	-0.197442888	5.185588315	-1.029055205	0.32110784	0.99977959	-5.712420041
contig#12153	-0.321346588	1.277513921	-0.533844483	0.601920915	0.99977959	-5.712446113
contig#35704	0.057620599	0.340289214	0.135674757	0.894032502	0.99977959	-5.712447019
contig#35101	0.190395226	1.218210943	0.517107805	0.613247666	0.99977959	-5.712447668
contig#8764	-0.116714425	0.528617398	-0.275064395	0.787331536	0.99977959	-5.71246982
contig#10581	0.749272462	2.203529958	0.708595347	0.490342651	0.99977959	-5.712478023
contig#48285	0.901648378	4.733376423	0.995656362	0.336511649	0.99977959	-5.712512096
contig#6754	-0.336791701	0.783366411	-0.384964482	0.706116461	0.99977959	-5.712659257
contig#11043	-0.217475954	0.848380736	-0.409104421	0.688725233	0.99977959	-5.71269439
contig#15878	0.107845852	0.356750681	0.134614204	0.894855469	0.99977959	-5.712700536
contig#4574	0.498599618	2.585365778	0.77554341	0.451071296	0.99977959	-5.712734312
contig#13885	0.162094767	0.457894706	0.228085488	0.822916006	0.99977959	-5.712740403
contig#8355	-0.261567386	0.806955896	-0.394339769	0.699341237	0.99977959	-5.712740547
contig#7996	0.518064388	6.903383047	1.097741534	0.291054026	0.99977959	-5.712762379
